date,daypart,station,total_avails,booked,remaining
2024-08-05,EN,KAPP-TV,1,0,1
2024-08-06,EN,KAPP-TV,1,0,1
2024-08-07,EN,KAPP-TV,1,0,1
2024-08-08,EN,KAPP-TV,0,0,0
2024-08-09,EN,KAPP-TV,1,1,0
2024-08-10,EN,KAPP-TV,0,0,0
2024-08-11,EN,KAPP-TV,1,1,0
2024-08-12,EN,KAPP-TV,0,0,0
2024-08-13,EN,KAPP-TV,1,1,0
2024-08-14,EN,KAPP-TV,3,2,1
2024-08-15,EN,KAPP-TV,1,0,1
2024-08-16,EN,KAPP-TV,0,0,0
2024-08-17,EN,KAPP-TV,2,1,1
2024-08-18,EN,KAPP-TV,1,1,0
2024-08-19,EN,KAPP-TV,0,0,0
2024-08-20,EN,KAPP-TV,1,0,1
2024-08-21,EN,KAPP-TV,0,0,0
2024-08-22,EN,KAPP-TV,1,0,1
2024-08-23,EN,KAPP-TV,0,0,0
2024-08-24,EN,KAPP-TV,1,1,0
2024-08-25,EN,KAPP-TV,3,2,1
2024-08-26,EN,KAPP-TV,2,1,1
2024-08-27,EN,KAPP-TV,1,0,1
2024-08-28,EN,KAPP-TV,0,0,0
2024-08-29,EN,KAPP-TV,1,0,1
2024-08-30,EN,KAPP-TV,1,1,0
2024-08-31,EN,KAPP-TV,1,1,0
2024-09-01,EN,KAPP-TV,3,2,1
2024-09-02,EN,KAPP-TV,0,0,0
2024-09-03,EN,KAPP-TV,1,0,1
2024-09-04,EN,KAPP-TV,0,0,0
2024-09-05,EN,KAPP-TV,3,3,0
2024-09-06,EN,KAPP-TV,0,0,0
2024-09-07,EN,KAPP-TV,2,2,0
2024-09-08,EN,KAPP-TV,3,3,0
2024-09-09,EN,KAPP-TV,0,0,0
2024-09-10,EN,KAPP-TV,2,2,0
2024-09-11,EN,KAPP-TV,2,1,1
2024-09-12,EN,KAPP-TV,2,1,1
2024-09-13,EN,KAPP-TV,6,5,1
2024-09-14,EN,KAPP-TV,3,2,1
2024-09-15,EN,KAPP-TV,1,0,1
2024-09-16,EN,KAPP-TV,0,0,0
2024-09-17,EN,KAPP-TV,2,1,1
2024-09-18,EN,KAPP-TV,1,0,1
2024-09-19,EN,KAPP-TV,2,1,1
2024-09-20,EN,KAPP-TV,1,1,0
2024-09-21,EN,KAPP-TV,1,1,0
2024-09-22,EN,KAPP-TV,1,0,1
2024-09-23,EN,KAPP-TV,1,0,1
2024-09-24,EN,KAPP-TV,3,3,0
2024-09-25,EN,KAPP-TV,3,3,0
2024-09-26,EN,KAPP-TV,0,0,0
2024-09-27,EN,KAPP-TV,0,0,0
2024-09-28,EN,KAPP-TV,4,3,1
2024-09-29,EN,KAPP-TV,6,5,1
2024-09-30,EN,KAPP-TV,2,2,0
2024-10-01,EN,KAPP-TV,2,1,1
2024-10-02,EN,KAPP-TV,0,0,0
2024-10-03,EN,KAPP-TV,2,2,0
2024-10-04,EN,KAPP-TV,2,2,0
2024-10-05,EN,KAPP-TV,1,1,0
2024-10-06,EN,KAPP-TV,1,1,0
2024-10-07,EN,KAPP-TV,1,1,0
2024-10-08,EN,KAPP-TV,0,0,0
2024-10-09,EN,KAPP-TV,2,2,0
2024-10-10,EN,KAPP-TV,2,1,1
2024-10-11,EN,KAPP-TV,1,0,1
2024-10-12,EN,KAPP-TV,3,2,1
2024-10-13,EN,KAPP-TV,1,1,0
2024-10-14,EN,KAPP-TV,2,2,0
2024-10-15,EN,KAPP-TV,1,0,1
2024-10-16,EN,KAPP-TV,2,2,0
2024-10-17,EN,KAPP-TV,4,4,0
2024-10-18,EN,KAPP-TV,0,0,0
2024-10-19,EN,KAPP-TV,1,1,0
2024-10-20,EN,KAPP-TV,1,1,0
2024-10-21,EN,KAPP-TV,2,1,1
2024-10-22,EN,KAPP-TV,3,3,0
2024-10-23,EN,KAPP-TV,3,2,1
2024-10-24,EN,KAPP-TV,0,0,0
2024-10-25,EN,KAPP-TV,2,1,1
2024-10-26,EN,KAPP-TV,3,3,0
2024-10-27,EN,KAPP-TV,0,0,0
2024-10-28,EN,KAPP-TV,3,3,0
2024-10-29,EN,KAPP-TV,3,2,1
2024-10-30,EN,KAPP-TV,1,1,0
2024-10-31,EN,KAPP-TV,5,4,1
2024-11-01,EN,KAPP-TV,3,2,1
2024-11-02,EN,KAPP-TV,1,0,1
2024-11-03,EN,KAPP-TV,2,1,1
2024-11-04,EN,KAPP-TV,0,0,0
2024-11-05,EN,KAPP-TV,1,0,1
2024-11-06,EN,KAPP-TV,0,0,0
2024-11-07,EN,KAPP-TV,3,3,0
2024-11-08,EN,KAPP-TV,2,2,0
2024-11-09,EN,KAPP-TV,2,1,1
2024-11-10,EN,KAPP-TV,3,3,0
2024-11-11,EN,KAPP-TV,3,2,1
2024-11-12,EN,KAPP-TV,3,2,1
2024-11-13,EN,KAPP-TV,3,2,1
2024-11-14,EN,KAPP-TV,2,1,1
2024-11-15,EN,KAPP-TV,1,1,0
2024-11-16,EN,KAPP-TV,2,1,1
2024-11-17,EN,KAPP-TV,1,1,0
2024-11-18,EN,KAPP-TV,2,2,0
2024-11-19,EN,KAPP-TV,1,1,0
2024-11-20,EN,KAPP-TV,6,5,1
2024-11-21,EN,KAPP-TV,1,1,0
2024-11-22,EN,KAPP-TV,2,2,0
2024-11-23,EN,KAPP-TV,1,1,0
2024-11-24,EN,KAPP-TV,2,1,1
2024-11-25,EN,KAPP-TV,1,1,0
2024-11-26,EN,KAPP-TV,1,1,0
2024-11-27,EN,KAPP-TV,0,0,0
2024-11-28,EN,KAPP-TV,1,0,1
2024-11-29,EN,KAPP-TV,1,1,0
2024-11-30,EN,KAPP-TV,1,0,1
2024-12-01,EN,KAPP-TV,1,0,1
2024-12-02,EN,KAPP-TV,1,1,0
2024-12-03,EN,KAPP-TV,1,0,1
2024-12-04,EN,KAPP-TV,0,0,0
2024-12-05,EN,KAPP-TV,0,0,0
2024-12-06,EN,KAPP-TV,1,1,0
2024-12-07,EN,KAPP-TV,1,0,1
2024-12-08,EN,KAPP-TV,3,2,1
2024-12-09,EN,KAPP-TV,2,1,1
2024-12-10,EN,KAPP-TV,1,1,0
2024-12-11,EN,KAPP-TV,1,0,1
2024-12-12,EN,KAPP-TV,1,0,1
2024-12-13,EN,KAPP-TV,0,0,0
2024-12-14,EN,KAPP-TV,2,1,1
2024-12-15,EN,KAPP-TV,2,2,0
2024-12-16,EN,KAPP-TV,0,0,0
2024-12-17,EN,KAPP-TV,2,1,1
2024-12-18,EN,KAPP-TV,2,2,0
2024-12-19,EN,KAPP-TV,1,0,1
2024-12-20,EN,KAPP-TV,0,0,0
2024-12-21,EN,KAPP-TV,1,0,1
2024-12-22,EN,KAPP-TV,3,2,1
2024-12-23,EN,KAPP-TV,0,0,0
2024-12-24,EN,KAPP-TV,1,1,0
2024-12-25,EN,KAPP-TV,1,0,1
2024-12-26,EN,KAPP-TV,4,3,1
2024-12-27,EN,KAPP-TV,1,0,1
2024-12-28,EN,KAPP-TV,1,1,0
2024-12-29,EN,KAPP-TV,0,0,0
2024-12-30,EN,KAPP-TV,3,2,1
2024-12-31,EN,KAPP-TV,2,2,0
2025-01-01,EN,KAPP-TV,0,0,0
2025-01-02,EN,KAPP-TV,1,0,1
2025-01-03,EN,KAPP-TV,1,1,0
2025-01-04,EN,KAPP-TV,2,1,1
2025-01-05,EN,KAPP-TV,4,4,0
2025-01-06,EN,KAPP-TV,2,1,1
2025-01-07,EN,KAPP-TV,0,0,0
2025-01-08,EN,KAPP-TV,4,3,1
2025-01-09,EN,KAPP-TV,2,1,1
2025-01-10,EN,KAPP-TV,1,1,0
2025-01-11,EN,KAPP-TV,5,4,1
2025-01-12,EN,KAPP-TV,1,1,0
2025-01-13,EN,KAPP-TV,3,2,1
2025-01-14,EN,KAPP-TV,3,2,1
2025-01-15,EN,KAPP-TV,1,1,0
2025-01-16,EN,KAPP-TV,1,1,0
2025-01-17,EN,KAPP-TV,2,2,0
2025-01-18,EN,KAPP-TV,0,0,0
2025-01-19,EN,KAPP-TV,2,1,1
2025-01-20,EN,KAPP-TV,2,1,1
2025-01-21,EN,KAPP-TV,1,1,0
2025-01-22,EN,KAPP-TV,0,0,0
2025-01-23,EN,KAPP-TV,3,2,1
2025-01-24,EN,KAPP-TV,2,2,0
2025-01-25,EN,KAPP-TV,2,1,1
2025-01-26,EN,KAPP-TV,1,1,0
2025-01-27,EN,KAPP-TV,3,2,1
2025-01-28,EN,KAPP-TV,0,0,0
2025-01-29,EN,KAPP-TV,2,2,0
2025-01-30,EN,KAPP-TV,2,1,1
2025-01-31,EN,KAPP-TV,4,3,1
2025-02-01,EN,KAPP-TV,3,3,0
2025-02-02,EN,KAPP-TV,1,1,0
2025-02-03,EN,KAPP-TV,1,1,0
2025-02-04,EN,KAPP-TV,1,1,0
2025-02-05,EN,KAPP-TV,1,1,0
2025-02-06,EN,KAPP-TV,2,1,1
2025-02-07,EN,KAPP-TV,1,1,0
2025-02-08,EN,KAPP-TV,3,2,1
2025-02-09,EN,KAPP-TV,2,1,1
2025-02-10,EN,KAPP-TV,2,1,1
2025-02-11,EN,KAPP-TV,1,0,1
2025-02-12,EN,KAPP-TV,1,1,0
2025-02-13,EN,KAPP-TV,2,1,1
2025-02-14,EN,KAPP-TV,1,1,0
2025-02-15,EN,KAPP-TV,1,1,0
2025-02-16,EN,KAPP-TV,1,1,0
2025-02-17,EN,KAPP-TV,0,0,0
2025-02-18,EN,KAPP-TV,4,3,1
2025-02-19,EN,KAPP-TV,1,0,1
2025-02-20,EN,KAPP-TV,3,2,1
2025-02-21,EN,KAPP-TV,0,0,0
2025-02-22,EN,KAPP-TV,0,0,0
2025-02-23,EN,KAPP-TV,2,2,0
2025-02-24,EN,KAPP-TV,1,1,0
2025-02-25,EN,KAPP-TV,2,1,1
2025-02-26,EN,KAPP-TV,3,2,1
2025-02-27,EN,KAPP-TV,2,2,0
2025-02-28,EN,KAPP-TV,1,1,0
2025-03-01,EN,KAPP-TV,3,2,1
2025-03-02,EN,KAPP-TV,1,0,1
2025-03-03,EN,KAPP-TV,4,3,1
2025-03-04,EN,KAPP-TV,1,0,1
2025-03-05,EN,KAPP-TV,5,4,1
2025-03-06,EN,KAPP-TV,1,0,1
2025-03-07,EN,KAPP-TV,3,2,1
2025-03-08,EN,KAPP-TV,1,0,1
2025-03-09,EN,KAPP-TV,0,0,0
2025-03-10,EN,KAPP-TV,2,2,0
2025-03-11,EN,KAPP-TV,1,1,0
2025-03-12,EN,KAPP-TV,2,2,0
2025-03-13,EN,KAPP-TV,4,3,1
2025-03-14,EN,KAPP-TV,1,0,1
2025-03-15,EN,KAPP-TV,0,0,0
2025-03-16,EN,KAPP-TV,0,0,0
2025-03-17,EN,KAPP-TV,1,1,0
2025-03-18,EN,KAPP-TV,1,1,0
2025-03-19,EN,KAPP-TV,2,1,1
2025-03-20,EN,KAPP-TV,1,1,0
2025-03-21,EN,KAPP-TV,1,1,0
2025-03-22,EN,KAPP-TV,2,2,0
2025-03-23,EN,KAPP-TV,1,0,1
2025-03-24,EN,KAPP-TV,1,1,0
2025-03-25,EN,KAPP-TV,1,1,0
2025-03-26,EN,KAPP-TV,0,0,0
2025-03-27,EN,KAPP-TV,1,0,1
2025-03-28,EN,KAPP-TV,3,3,0
2025-03-29,EN,KAPP-TV,1,1,0
2025-03-30,EN,KAPP-TV,3,3,0
2025-03-31,EN,KAPP-TV,1,0,1
2024-01-01,PA,KAPP-TV,3,2,1
2024-01-02,PA,KAPP-TV,1,1,0
2024-01-03,PA,KAPP-TV,0,0,0
2024-01-04,PA,KAPP-TV,2,1,1
2024-01-05,PA,KAPP-TV,1,1,0
2024-01-06,PA,KAPP-TV,2,1,1
2024-01-07,PA,KAPP-TV,3,3,0
2024-01-08,PA,KAPP-TV,2,2,0
2024-01-09,PA,KAPP-TV,2,1,1
2024-01-10,PA,KAPP-TV,1,1,0
2024-01-11,PA,KAPP-TV,3,2,1
2024-01-12,PA,KAPP-TV,0,0,0
2024-01-13,PA,KAPP-TV,2,1,1
2024-01-14,PA,KAPP-TV,2,1,1
2024-01-15,PA,KAPP-TV,0,0,0
2024-01-16,PA,KAPP-TV,0,0,0
2024-01-17,PA,KAPP-TV,0,0,0
2024-01-18,PA,KAPP-TV,2,1,1
2024-01-19,PA,KAPP-TV,1,1,0
2024-01-20,PA,KAPP-TV,1,1,0
2024-01-21,PA,KAPP-TV,1,1,0
2024-01-22,PA,KAPP-TV,0,0,0
2024-01-23,PA,KAPP-TV,1,1,0
2024-01-24,PA,KAPP-TV,1,0,1
2024-01-25,PA,KAPP-TV,3,3,0
2024-01-26,PA,KAPP-TV,2,2,0
2024-01-27,PA,KAPP-TV,0,0,0
2024-01-28,PA,KAPP-TV,0,0,0
2024-01-29,PA,KAPP-TV,0,0,0
2024-01-30,PA,KAPP-TV,0,0,0
2024-01-31,PA,KAPP-TV,1,0,1
2024-02-01,PA,KAPP-TV,3,2,1
2024-02-02,PA,KAPP-TV,0,0,0
2024-02-03,PA,KAPP-TV,0,0,0
2024-02-04,PA,KAPP-TV,3,2,1
2024-02-05,PA,KAPP-TV,0,0,0
2024-02-06,PA,KAPP-TV,2,1,1
2024-02-07,PA,KAPP-TV,0,0,0
2024-02-08,PA,KAPP-TV,2,1,1
2024-02-09,PA,KAPP-TV,0,0,0
2024-02-10,PA,KAPP-TV,1,1,0
2024-02-11,PA,KAPP-TV,1,1,0
2024-02-12,PA,KAPP-TV,1,1,0
2024-02-13,PA,KAPP-TV,3,3,0
2024-02-14,PA,KAPP-TV,1,0,1
2024-02-15,PA,KAPP-TV,2,2,0
2024-02-16,PA,KAPP-TV,3,3,0
2024-02-17,PA,KAPP-TV,2,1,1
2024-02-18,PA,KAPP-TV,2,2,0
2024-02-19,PA,KAPP-TV,1,1,0
2024-02-20,PA,KAPP-TV,0,0,0
2024-02-21,PA,KAPP-TV,0,0,0
2024-02-22,PA,KAPP-TV,1,0,1
2024-02-23,PA,KAPP-TV,0,0,0
2024-02-24,PA,KAPP-TV,1,1,0
2024-02-25,PA,KAPP-TV,2,1,1
2024-02-26,PA,KAPP-TV,0,0,0
2024-02-27,PA,KAPP-TV,2,1,1
2024-02-28,PA,KAPP-TV,1,0,1
2024-02-29,PA,KAPP-TV,2,1,1
2024-03-01,PA,KAPP-TV,1,0,1
2024-03-02,PA,KAPP-TV,1,0,1
2024-03-03,PA,KAPP-TV,4,4,0
2024-03-04,PA,KAPP-TV,1,0,1
2024-03-05,PA,KAPP-TV,0,0,0
2024-03-06,PA,KAPP-TV,2,2,0
2024-03-07,PA,KAPP-TV,0,0,0
2024-03-08,PA,KAPP-TV,2,2,0
2024-03-09,PA,KAPP-TV,2,1,1
2024-03-10,PA,KAPP-TV,1,0,1
2024-03-11,PA,KAPP-TV,1,1,0
2024-03-12,PA,KAPP-TV,0,0,0
2024-03-13,PA,KAPP-TV,2,1,1
2024-03-14,PA,KAPP-TV,3,3,0
2024-03-15,PA,KAPP-TV,1,0,1
2024-03-16,PA,KAPP-TV,2,2,0
2024-03-17,PA,KAPP-TV,2,2,0
2024-03-18,PA,KAPP-TV,1,1,0
2024-03-19,PA,KAPP-TV,2,1,1
2024-03-20,PA,KAPP-TV,0,0,0
2024-03-21,PA,KAPP-TV,3,3,0
2024-03-22,PA,KAPP-TV,1,1,0
2024-03-23,PA,KAPP-TV,3,2,1
2024-03-24,PA,KAPP-TV,2,1,1
2024-03-25,PA,KAPP-TV,2,1,1
2024-03-26,PA,KAPP-TV,1,1,0
2024-03-27,PA,KAPP-TV,1,1,0
2024-03-28,PA,KAPP-TV,2,1,1
2024-03-29,PA,KAPP-TV,2,1,1
2024-03-30,PA,KAPP-TV,2,1,1
2024-03-31,PA,KAPP-TV,3,3,0
2024-04-01,PA,KAPP-TV,1,1,0
2024-04-02,PA,KAPP-TV,0,0,0
2024-04-03,PA,KAPP-TV,1,1,0
2024-04-04,PA,KAPP-TV,2,1,1
2024-04-05,PA,KAPP-TV,0,0,0
2024-04-06,PA,KAPP-TV,1,0,1
2024-04-07,PA,KAPP-TV,2,2,0
2024-04-08,PA,KAPP-TV,3,2,1
2024-04-09,PA,KAPP-TV,1,1,0
2024-04-10,PA,KAPP-TV,1,0,1
2024-04-11,PA,KAPP-TV,1,1,0
2024-04-12,PA,KAPP-TV,0,0,0
2024-04-13,PA,KAPP-TV,3,2,1
2024-04-14,PA,KAPP-TV,1,0,1
2024-04-15,PA,KAPP-TV,3,2,1
2024-04-16,PA,KAPP-TV,1,1,0
2024-04-17,PA,KAPP-TV,1,1,0
2024-04-18,PA,KAPP-TV,1,1,0
2024-04-19,PA,KAPP-TV,2,2,0
2024-04-20,PA,KAPP-TV,0,0,0
2024-04-21,PA,KAPP-TV,4,3,1
2024-04-22,PA,KAPP-TV,1,0,1
2024-04-23,PA,KAPP-TV,2,1,1
2024-04-24,PA,KAPP-TV,2,1,1
2024-04-25,PA,KAPP-TV,0,0,0
2024-04-26,PA,KAPP-TV,1,0,1
2024-04-27,PA,KAPP-TV,2,2,0
2024-04-28,PA,KAPP-TV,0,0,0
2024-04-29,PA,KAPP-TV,4,3,1
2024-04-30,PA,KAPP-TV,1,0,1
2024-05-01,PA,KAPP-TV,0,0,0
2024-05-02,PA,KAPP-TV,0,0,0
2024-05-03,PA,KAPP-TV,0,0,0
2024-05-04,PA,KAPP-TV,2,1,1
2024-05-05,PA,KAPP-TV,3,2,1
2024-05-06,PA,KAPP-TV,1,0,1
2024-05-07,PA,KAPP-TV,3,3,0
2024-05-08,PA,KAPP-TV,1,1,0
2024-05-09,PA,KAPP-TV,0,0,0
2024-05-10,PA,KAPP-TV,2,2,0
2024-05-11,PA,KAPP-TV,1,1,0
2024-05-12,PA,KAPP-TV,3,3,0
2024-05-13,PA,KAPP-TV,0,0,0
2024-05-14,PA,KAPP-TV,2,1,1
2024-05-15,PA,KAPP-TV,1,0,1
2024-05-16,PA,KAPP-TV,2,2,0
2024-05-17,PA,KAPP-TV,3,3,0
2024-05-18,PA,KAPP-TV,3,2,1
2024-05-19,PA,KAPP-TV,0,0,0
2024-05-20,PA,KAPP-TV,1,1,0
2024-05-21,PA,KAPP-TV,0,0,0
2024-05-22,PA,KAPP-TV,2,1,1
2024-05-23,PA,KAPP-TV,1,0,1
2024-05-24,PA,KAPP-TV,1,1,0
2024-05-25,PA,KAPP-TV,0,0,0
2024-05-26,PA,KAPP-TV,1,0,1
2024-05-27,PA,KAPP-TV,2,1,1
2024-05-28,PA,KAPP-TV,3,3,0
2024-05-29,PA,KAPP-TV,2,2,0
2024-05-30,PA,KAPP-TV,4,4,0
2024-05-31,PA,KAPP-TV,1,1,0
2024-06-01,PA,KAPP-TV,0,0,0
2024-06-02,PA,KAPP-TV,2,1,1
2024-06-03,PA,KAPP-TV,1,0,1
2024-06-04,PA,KAPP-TV,2,2,0
2024-06-05,PA,KAPP-TV,0,0,0
2024-06-06,PA,KAPP-TV,1,1,0
2024-06-07,PA,KAPP-TV,2,2,0
2024-06-08,PA,KAPP-TV,2,1,1
2024-06-09,PA,KAPP-TV,1,1,0
2024-06-10,PA,KAPP-TV,3,2,1
2024-06-11,PA,KAPP-TV,0,0,0
2024-06-12,PA,KAPP-TV,1,1,0
2024-06-13,PA,KAPP-TV,0,0,0
2024-06-14,PA,KAPP-TV,1,0,1
2024-06-15,PA,KAPP-TV,2,2,0
2024-06-16,PA,KAPP-TV,1,1,0
2024-06-17,PA,KAPP-TV,0,0,0
2024-06-18,PA,KAPP-TV,2,1,1
2024-06-19,PA,KAPP-TV,2,1,1
2024-06-20,PA,KAPP-TV,1,0,1
2024-06-21,PA,KAPP-TV,0,0,0
2024-06-22,PA,KAPP-TV,1,0,1
2024-06-23,PA,KAPP-TV,1,0,1
2024-06-24,PA,KAPP-TV,1,0,1
2024-06-25,PA,KAPP-TV,2,1,1
2024-06-26,PA,KAPP-TV,1,0,1
2024-06-27,PA,KAPP-TV,2,1,1
2024-06-28,PA,KAPP-TV,2,1,1
2024-06-29,PA,KAPP-TV,1,0,1
2024-06-30,PA,KAPP-TV,1,0,1
2024-07-01,PA,KAPP-TV,2,1,1
2024-07-02,PA,KAPP-TV,1,0,1
2024-07-03,PA,KAPP-TV,1,0,1
2024-07-04,PA,KAPP-TV,2,2,0
2024-07-05,PA,KAPP-TV,1,0,1
2024-07-06,PA,KAPP-TV,0,0,0
2024-07-07,PA,KAPP-TV,1,0,1
2024-07-08,PA,KAPP-TV,3,3,0
2024-07-09,PA,KAPP-TV,1,1,0
2024-07-10,PA,KAPP-TV,0,0,0
2024-07-11,PA,KAPP-TV,0,0,0
2024-07-12,PA,KAPP-TV,0,0,0
2024-07-13,PA,KAPP-TV,2,2,0
2024-07-14,PA,KAPP-TV,0,0,0
2024-07-15,PA,KAPP-TV,3,2,1
2024-07-16,PA,KAPP-TV,1,0,1
2024-07-17,PA,KAPP-TV,0,0,0
2024-07-18,PA,KAPP-TV,0,0,0
2024-07-19,PA,KAPP-TV,0,0,0
2024-07-20,PA,KAPP-TV,3,2,1
2024-07-21,PA,KAPP-TV,2,1,1
2024-07-22,PA,KAPP-TV,1,1,0
2024-07-23,PA,KAPP-TV,2,2,0
2024-07-24,PA,KAPP-TV,3,2,1
2024-07-25,PA,KAPP-TV,2,2,0
2024-07-26,PA,KAPP-TV,2,1,1
2024-07-27,PA,KAPP-TV,2,1,1
2024-07-28,PA,KAPP-TV,2,2,0
2024-07-29,PA,KAPP-TV,0,0,0
2024-07-30,PA,KAPP-TV,1,0,1
2024-07-31,PA,KAPP-TV,0,0,0
2024-08-01,PA,KAPP-TV,1,1,0
2024-08-02,PA,KAPP-TV,0,0,0
2024-08-03,PA,KAPP-TV,0,0,0
2024-08-04,PA,KAPP-TV,1,1,0
2024-08-05,PA,KAPP-TV,0,0,0
2024-08-06,PA,KAPP-TV,2,2,0
2024-08-07,PA,KAPP-TV,0,0,0
2024-08-08,PA,KAPP-TV,0,0,0
2024-08-09,PA,KAPP-TV,2,1,1
2024-08-10,PA,KAPP-TV,0,0,0
2024-08-11,PA,KAPP-TV,1,1,0
2024-08-12,PA,KAPP-TV,0,0,0
2024-08-13,PA,KAPP-TV,2,1,1
2024-08-14,PA,KAPP-TV,1,0,1
2024-08-15,PA,KAPP-TV,2,1,1
2024-08-16,PA,KAPP-TV,2,1,1
2024-08-17,PA,KAPP-TV,1,0,1
2024-08-18,PA,KAPP-TV,1,1,0
2024-08-19,PA,KAPP-TV,1,0,1
2024-08-20,PA,KAPP-TV,1,1,0
2024-08-21,PA,KAPP-TV,1,1,0
2024-08-22,PA,KAPP-TV,0,0,0
2024-08-23,PA,KAPP-TV,1,0,1
2024-08-24,PA,KAPP-TV,2,1,1
2024-08-25,PA,KAPP-TV,4,3,1
2024-08-26,PA,KAPP-TV,1,0,1
2024-08-27,PA,KAPP-TV,0,0,0
2024-08-28,PA,KAPP-TV,0,0,0
2024-08-29,PA,KAPP-TV,1,0,1
2024-08-30,PA,KAPP-TV,0,0,0
2024-08-31,PA,KAPP-TV,1,1,0
2024-09-01,PA,KAPP-TV,0,0,0
2024-09-02,PA,KAPP-TV,3,2,1
2024-09-03,PA,KAPP-TV,3,2,1
2024-09-04,PA,KAPP-TV,1,1,0
2024-09-05,PA,KAPP-TV,0,0,0
2024-09-06,PA,KAPP-TV,3,2,1
2024-09-07,PA,KAPP-TV,0,0,0
2024-09-08,PA,KAPP-TV,1,0,1
2024-09-09,PA,KAPP-TV,0,0,0
2024-09-10,PA,KAPP-TV,2,2,0
2024-09-11,PA,KAPP-TV,1,0,1
2024-09-12,PA,KAPP-TV,0,0,0
2024-09-13,PA,KAPP-TV,2,1,1
2024-09-14,PA,KAPP-TV,1,1,0
2024-09-15,PA,KAPP-TV,2,1,1
2024-09-16,PA,KAPP-TV,1,0,1
2024-09-17,PA,KAPP-TV,2,2,0
2024-09-18,PA,KAPP-TV,0,0,0
2024-09-19,PA,KAPP-TV,1,1,0
2024-09-20,PA,KAPP-TV,1,1,0
2024-09-21,PA,KAPP-TV,0,0,0
2024-09-22,PA,KAPP-TV,0,0,0
2024-09-23,PA,KAPP-TV,2,2,0
2024-09-24,PA,KAPP-TV,1,1,0
2024-09-25,PA,KAPP-TV,1,0,1
2024-09-26,PA,KAPP-TV,2,2,0
2024-09-27,PA,KAPP-TV,1,1,0
2024-09-28,PA,KAPP-TV,2,2,0
2024-09-29,PA,KAPP-TV,0,0,0
2024-09-30,PA,KAPP-TV,3,3,0
2024-10-01,PA,KAPP-TV,2,1,1
2024-10-02,PA,KAPP-TV,4,3,1
2024-10-03,PA,KAPP-TV,2,1,1
2024-10-04,PA,KAPP-TV,1,1,0
2024-10-05,PA,KAPP-TV,1,0,1
2024-10-06,PA,KAPP-TV,2,2,0
2024-10-07,PA,KAPP-TV,4,3,1
2024-10-08,PA,KAPP-TV,2,2,0
2024-10-09,PA,KAPP-TV,2,2,0
2024-10-10,PA,KAPP-TV,4,3,1
2024-10-11,PA,KAPP-TV,1,1,0
2024-10-12,PA,KAPP-TV,1,1,0
2024-10-13,PA,KAPP-TV,1,1,0
2024-10-14,PA,KAPP-TV,1,1,0
2024-10-15,PA,KAPP-TV,3,2,1
2024-10-16,PA,KAPP-TV,2,1,1
2024-10-17,PA,KAPP-TV,3,2,1
2024-10-18,PA,KAPP-TV,0,0,0
2024-10-19,PA,KAPP-TV,2,1,1
2024-10-20,PA,KAPP-TV,1,0,1
2024-10-21,PA,KAPP-TV,2,2,0
2024-10-22,PA,KAPP-TV,1,1,0
2024-10-23,PA,KAPP-TV,0,0,0
2024-10-24,PA,KAPP-TV,1,1,0
2024-10-25,PA,KAPP-TV,4,3,1
2024-10-26,PA,KAPP-TV,1,0,1
2024-10-27,PA,KAPP-TV,1,1,0
2024-10-28,PA,KAPP-TV,5,4,1
2024-10-29,PA,KAPP-TV,1,1,0
2024-10-30,PA,KAPP-TV,0,0,0
2024-10-31,PA,KAPP-TV,0,0,0
2024-11-01,PA,KAPP-TV,1,1,0
2024-11-02,PA,KAPP-TV,3,2,1
2024-11-03,PA,KAPP-TV,1,0,1
2024-11-04,PA,KAPP-TV,2,2,0
2024-11-05,PA,KAPP-TV,3,2,1
2024-11-06,PA,KAPP-TV,1,1,0
2024-11-07,PA,KAPP-TV,1,1,0
2024-11-08,PA,KAPP-TV,2,2,0
2024-11-09,PA,KAPP-TV,0,0,0
2024-11-10,PA,KAPP-TV,1,1,0
2024-11-11,PA,KAPP-TV,1,1,0
2024-11-12,PA,KAPP-TV,0,0,0
2024-11-13,PA,KAPP-TV,0,0,0
2024-11-14,PA,KAPP-TV,1,1,0
2024-11-15,PA,KAPP-TV,0,0,0
2024-11-16,PA,KAPP-TV,0,0,0
2024-11-17,PA,KAPP-TV,7,7,0
2024-11-18,PA,KAPP-TV,3,3,0
2024-11-19,PA,KAPP-TV,2,1,1
2024-11-20,PA,KAPP-TV,2,1,1
2024-11-21,PA,KAPP-TV,0,0,0
2024-11-22,PA,KAPP-TV,0,0,0
2024-11-23,PA,KAPP-TV,1,0,1
2024-11-24,PA,KAPP-TV,0,0,0
2024-11-25,PA,KAPP-TV,3,2,1
2024-11-26,PA,KAPP-TV,2,2,0
2024-11-27,PA,KAPP-TV,1,1,0
2024-11-28,PA,KAPP-TV,0,0,0
2024-11-29,PA,KAPP-TV,2,1,1
2024-11-30,PA,KAPP-TV,1,0,1
2024-12-01,PA,KAPP-TV,1,1,0
2024-12-02,PA,KAPP-TV,1,0,1
2024-12-03,PA,KAPP-TV,1,1,0
2024-12-04,PA,KAPP-TV,0,0,0
2024-12-05,PA,KAPP-TV,1,0,1
2024-12-06,PA,KAPP-TV,0,0,0
2024-12-07,PA,KAPP-TV,1,1,0
2024-12-08,PA,KAPP-TV,0,0,0
