spot_id,order_id,air_date,air_time,daypart,program,length,rate,status,station
SP-118867,WO-01385,2024-05-17,17:28:00,EN,Evening News at 6,30,346.0,aired,KTMF-TV
SP-118868,WO-01385,2024-03-22,22:11:00,PR,Sunday Night Football,30,447.63,aired,KTMF-TV
SP-118869,WO-01385,2024-04-29,11:51:00,DT,The Talk,30,136.22,aired,KTMF-TV
SP-118870,WO-01385,2024-06-17,23:33:00,LN,News Tonight,30,268.72,aired,KTMF-TV
SP-118871,WO-01385,2024-03-22,17:17:00,EN,Evening News at 5:30,30,293.35,aired,KTMF-TV
SP-118872,WO-01385,2024-04-09,11:26:00,DT,Let's Make a Deal,30,127.34,aired,KTMF-TV
SP-118873,WO-01385,2024-04-25,19:45:00,PA,Wheel of Fortune,30,245.44,aired,KTMF-TV
SP-118874,WO-01385,2024-03-25,18:01:00,EN,Evening News at 6,30,306.43,aired,KTMF-TV
SP-118875,WO-01385,2024-04-21,10:26:00,DT,The Talk,30,135.93,aired,KTMF-TV
SP-118876,WO-01385,2024-05-16,23:02:00,LN,Late News at 11,15,162.33,aired,KTMF-TV
SP-118877,WO-01385,2024-04-04,19:43:00,PA,Access Hollywood,15,152.29,aired,KTMF-TV
SP-118878,WO-01385,2024-04-09,22:20:00,PR,Sunday Night Football,15,339.83,aired,KTMF-TV
SP-118879,WO-01385,2024-06-02,23:32:00,LN,Late News at 11,15,168.89,aired,KTMF-TV
SP-118880,WO-01385,2024-04-27,18:07:00,EN,Evening News at 6,15,209.42,aired,KTMF-TV
SP-118881,WO-01385,2024-04-04,00:27:00,LF,Nightline,30,85.29,aired,KTMF-TV
SP-118882,WO-01385,2024-04-06,06:11:00,EM,NW Morning News,15,105.35,aired,KTMF-TV
SP-118883,WO-01385,2024-04-13,09:52:00,DT,The Price Is Right,30,130.17,aired,KTMF-TV
SP-118884,WO-01385,2024-06-14,09:27:00,DT,Local Hour,30,138.39,aired,KTMF-TV
SP-118885,WO-01385,2024-05-02,10:33:00,DT,NW Living,15,81.35,aired,KTMF-TV
SP-118886,WO-01385,2024-06-17,21:22:00,PR,The Voice,30,538.83,aired,KTMF-TV
SP-118887,WO-01385,2024-05-04,06:58:00,EM,AM Northwest,30,144.75,aired,KTMF-TV
SP-118888,WO-01385,2024-05-10,11:01:00,DT,The Young and the Restless,30,130.21,aired,KTMF-TV
SP-118889,WO-01385,2024-05-22,12:29:00,DT,Local Hour,15,77.75,aired,KTMF-TV
SP-118890,WO-01385,2024-04-18,20:27:00,PR,Survivor,30,507.55,aired,KTMF-TV
SP-118891,WO-01385,2024-05-28,23:11:00,LN,News Tonight,30,266.74,aired,KTMF-TV
SP-118892,WO-01385,2024-05-05,10:38:00,DT,NW Living,15,66.94,aired,KTMF-TV
SP-118893,WO-01385,2024-04-10,06:57:00,EM,Morning Report,30,177.59,aired,KTMF-TV
SP-118894,WO-01385,2024-04-07,06:25:00,EM,Morning Report,15,103.43,aired,KTMF-TV
SP-118895,WO-01385,2024-06-15,22:35:00,PR,The Voice,30,512.94,aired,KTMF-TV
SP-118896,WO-01385,2024-04-03,17:39:00,EN,Evening News at 5,30,341.58,aired,KTMF-TV
SP-118897,WO-01385,2024-04-10,20:56:00,PR,NCIS,15,311.08,aired,KTMF-TV
SP-118898,WO-01385,2024-05-10,23:23:00,LN,News Tonight,15,153.18,aired,KTMF-TV
SP-118899,WO-01385,2024-05-15,09:10:00,DT,NW Living,30,145.61,preempted,KTMF-TV
SP-118900,WO-01385,2024-04-11,16:55:00,EF,People's Court,15,112.8,aired,KTMF-TV
SP-118901,WO-01385,2024-04-24,15:36:00,DT,The Price Is Right,30,111.56,aired,KTMF-TV
SP-118902,WO-01385,2024-05-05,12:58:00,DT,Let's Make a Deal,30,136.6,aired,KTMF-TV
SP-118903,WO-01385,2024-04-04,21:39:00,PR,FBI,60,911.52,aired,KTMF-TV
SP-118904,WO-01385,2024-06-04,18:18:00,EN,Evening News at 6,30,344.75,aired,KTMF-TV
SP-118905,WO-01385,2024-05-08,22:04:00,PR,The Voice,30,505.55,aired,KTMF-TV
SP-118906,WO-01385,2024-04-16,19:37:00,PA,Jeopardy!,30,271.42,aired,KTMF-TV
SP-118907,WO-01385,2024-04-26,23:00:00,LN,News Tonight,30,248.18,aired,KTMF-TV
SP-118908,WO-01385,2024-06-09,18:42:00,PA,Access Hollywood,30,281.78,aired,KTMF-TV
SP-118909,WO-01385,2024-04-18,12:12:00,DT,The Talk,30,132.15,aired,KTMF-TV
SP-118910,WO-01385,2024-04-12,23:01:00,LN,Late News at 11,15,167.63,aired,KTMF-TV
SP-118911,WO-01386,2024-06-10,09:00:00,DT,Let's Make a Deal,60,249.96,aired,KTMF-TV
SP-118912,WO-01386,2024-06-15,22:35:00,PR,Law & Order,30,537.64,aired,KTMF-TV
SP-118913,WO-01387,2024-10-14,21:56:00,PR,Chicago Fire,30,601.82,aired,KTMF-TV
SP-118914,WO-01387,2024-10-10,22:37:00,PR,NCIS,30,596.01,aired,KTMF-TV
SP-118915,WO-01387,2024-11-21,17:42:00,EN,Evening News at 6,30,400.64,aired,KTMF-TV
SP-118916,WO-01387,2024-08-26,08:24:00,EM,Morning Report,15,78.02,aired,KTMF-TV
SP-118917,WO-01387,2024-09-17,19:59:00,PA,Wheel of Fortune,30,278.4,aired,KTMF-TV
SP-118918,WO-01387,2024-10-17,22:20:00,PR,FBI,30,694.31,aired,KTMF-TV
SP-118919,WO-01387,2024-10-28,18:46:00,PA,Access Hollywood,15,201.83,aired,KTMF-TV
SP-118920,WO-01387,2024-10-31,19:06:00,PA,Entertainment Tonight,15,190.97,aired,KTMF-TV
SP-118921,WO-01387,2024-10-10,17:09:00,EN,Evening News at 5:30,30,418.77,aired,KTMF-TV
SP-118922,WO-01387,2024-11-17,23:12:00,LN,Late News at 11,30,289.74,aired,KTMF-TV
SP-118923,WO-01387,2024-11-01,17:05:00,EN,Evening News at 5,30,366.2,aired,KTMF-TV
SP-118924,WO-01387,2024-09-21,22:45:00,PR,FBI,30,573.21,aired,KTMF-TV
SP-118925,WO-01387,2024-09-12,19:02:00,PA,Wheel of Fortune,30,287.03,aired,KTMF-TV
SP-118926,WO-01387,2024-11-06,23:06:00,LN,Late News at 11,60,589.06,aired,KTMF-TV
SP-118927,WO-01387,2024-10-01,12:42:00,DT,The Price Is Right,30,144.67,aired,KTMF-TV
SP-118928,WO-01387,2024-08-31,20:41:00,PR,FBI,15,304.53,aired,KTMF-TV
SP-118929,WO-01387,2024-10-19,15:30:00,DT,The Young and the Restless,15,77.86,aired,KTMF-TV
SP-118930,WO-01387,2024-10-17,01:55:00,LF,The Tonight Show,30,87.86,aired,KTMF-TV
SP-118931,WO-01387,2024-10-26,23:16:00,LN,News Tonight,30,335.17,aired,KTMF-TV
SP-118932,WO-01387,2024-11-15,17:47:00,EN,Evening News at 5:30,30,365.1,aired,KTMF-TV
SP-118933,WO-01387,2024-11-13,21:27:00,PR,Chicago Fire,30,650.46,aired,KTMF-TV
SP-118934,WO-01387,2024-11-18,08:10:00,EM,Sunrise Edition,30,198.19,aired,KTMF-TV
SP-118935,WO-01387,2024-08-28,21:46:00,PR,60 Minutes,30,495.01,makegood,KTMF-TV
SP-118936,WO-01387,2024-10-18,23:49:00,LF,The Tonight Show,30,77.09,aired,KTMF-TV
SP-118937,WO-01387,2024-09-28,06:23:00,EM,NW Morning News,30,173.55,aired,KTMF-TV
SP-118938,WO-01387,2024-10-08,17:28:00,EN,Evening News at 5,15,204.93,aired,KTMF-TV
SP-118939,WO-01387,2024-08-26,10:50:00,DT,The Talk,30,123.96,aired,KTMF-TV
SP-118940,WO-01387,2024-09-20,17:32:00,EN,Evening News at 6,15,200.21,aired,KTMF-TV
SP-118941,WO-01387,2024-10-28,22:32:00,PR,FBI,15,413.94,aired,KTMF-TV
SP-118942,WO-01387,2024-11-04,17:32:00,EN,Evening News at 5,30,437.95,aired,KTMF-TV
SP-118943,WO-01387,2024-11-14,16:30:00,EF,Inside Edition,60,402.05,aired,KTMF-TV
SP-118944,WO-01387,2024-09-14,17:59:00,EN,Evening News at 6,15,174.04,aired,KTMF-TV
SP-118945,WO-01387,2024-09-15,15:52:00,DT,The Young and the Restless,30,132.39,aired,KTMF-TV
SP-118946,WO-01387,2024-09-29,23:28:00,LN,Late News at 11,30,245.28,aired,KTMF-TV
SP-118947,WO-01387,2024-09-24,10:36:00,DT,Local Hour,15,71.74,aired,KTMF-TV
SP-118948,WO-01387,2024-11-07,21:52:00,PR,NCIS,30,666.38,aired,KTMF-TV
SP-118949,WO-01387,2024-09-06,13:52:00,DT,Let's Make a Deal,60,221.29,aired,KTMF-TV
SP-118950,WO-01387,2024-11-18,19:39:00,PA,Wheel of Fortune,30,282.25,aired,KTMF-TV
SP-118951,WO-01387,2024-09-07,23:21:00,LN,Late News at 11,30,260.43,aired,KTMF-TV
SP-118952,WO-01387,2024-11-16,19:58:00,PA,Jeopardy!,30,306.47,aired,KTMF-TV
SP-118953,WO-01387,2024-10-16,09:40:00,DT,The Young and the Restless,30,156.47,aired,KTMF-TV
SP-118954,WO-01387,2024-09-08,08:53:00,EM,AM Northwest,30,174.1,aired,KTMF-TV
SP-118955,WO-01387,2024-11-18,19:01:00,PA,Wheel of Fortune,30,317.72,makegood,KTMF-TV
SP-118956,WO-01387,2024-11-22,19:59:00,PA,Access Hollywood,30,374.96,aired,KTMF-TV
SP-118957,WO-01387,2024-11-01,00:38:00,LF,Late Show,30,82.98,aired,KTMF-TV
SP-118958,WO-01387,2024-09-06,01:45:00,LF,The Tonight Show,30,77.74,aired,KTMF-TV
SP-118959,WO-01387,2024-10-22,20:06:00,PR,60 Minutes,60,1049.41,aired,KTMF-TV
SP-118960,WO-01387,2024-10-17,08:31:00,EM,Sunrise Edition,60,320.14,aired,KTMF-TV
SP-118961,WO-01387,2024-11-01,18:35:00,PA,Jeopardy!,60,597.17,aired,KTMF-TV
SP-118962,WO-01387,2024-10-24,10:36:00,DT,The Young and the Restless,30,148.97,aired,KTMF-TV
SP-118963,WO-01387,2024-10-20,08:32:00,EM,NW Morning News,30,198.04,aired,KTMF-TV
SP-118964,WO-01387,2024-10-18,23:29:00,LN,News Tonight,15,197.91,aired,KTMF-TV
SP-118965,WO-01387,2024-10-13,12:17:00,DT,Let's Make a Deal,30,152.81,aired,KTMF-TV
SP-118966,WO-01387,2024-10-17,22:35:00,PR,The Voice,30,663.75,aired,KTMF-TV
SP-118967,WO-01387,2024-09-06,14:33:00,DT,NW Living,30,133.32,aired,KTMF-TV
SP-118968,WO-01387,2024-10-11,10:07:00,DT,The Price Is Right,30,150.62,makegood,KTMF-TV
SP-118969,WO-01387,2024-11-15,18:14:00,EN,Evening News at 5:30,30,370.28,aired,KTMF-TV
SP-118970,WO-01387,2024-09-26,11:45:00,DT,The Price Is Right,30,135.36,aired,KTMF-TV
SP-118971,WO-01387,2024-10-05,22:59:00,PR,60 Minutes,15,351.69,aired,KTMF-TV
SP-118972,WO-01387,2024-11-19,01:13:00,LF,Late Show,30,96.17,aired,KTMF-TV
SP-118973,WO-01387,2024-10-30,18:32:00,PA,Entertainment Tonight,30,310.4,aired,KTMF-TV
SP-118974,WO-01387,2024-09-27,15:31:00,DT,Let's Make a Deal,15,71.75,aired,KTMF-TV
SP-118975,WO-01387,2024-09-24,23:28:00,LN,Late News at 11,30,270.03,aired,KTMF-TV
SP-118976,WO-01387,2024-09-24,16:46:00,EF,People's Court,30,209.81,aired,KTMF-TV
SP-118977,WO-01387,2024-10-09,17:35:00,EN,Evening News at 6,30,378.9,aired,KTMF-TV
SP-118978,WO-01387,2024-10-16,16:46:00,EF,People's Court,60,391.67,aired,KTMF-TV
SP-118979,WO-01387,2024-09-29,01:34:00,LF,Jimmy Kimmel Live,15,44.9,aired,KTMF-TV
SP-118980,WO-01387,2024-09-03,06:20:00,EM,AM Northwest,30,158.33,aired,KTMF-TV
SP-118981,WO-01387,2024-10-17,07:43:00,EM,Sunrise Edition,30,170.23,aired,KTMF-TV
SP-118982,WO-01387,2024-11-06,16:43:00,EF,Inside Edition,30,226.67,aired,KTMF-TV
SP-118983,WO-01387,2024-11-04,20:32:00,PR,Sunday Night Football,15,361.56,aired,KTMF-TV
SP-118984,WO-01387,2024-11-02,08:41:00,EM,NW Morning News,30,208.29,aired,KTMF-TV
SP-118985,WO-01387,2024-11-23,19:53:00,PA,Entertainment Tonight,30,343.15,aired,KTMF-TV
SP-118986,WO-01387,2024-11-17,23:44:00,LF,Nightline,30,81.85,aired,KTMF-TV
SP-118987,WO-01387,2024-10-31,19:09:00,PA,Jeopardy!,30,308.47,aired,KTMF-TV
SP-118988,WO-01387,2024-09-23,17:21:00,EN,Evening News at 5:30,30,381.71,preempted,KTMF-TV
SP-118989,WO-01387,2024-08-29,20:51:00,PR,The Voice,30,432.43,aired,KTMF-TV
SP-118990,WO-01387,2024-09-20,23:31:00,LN,News Tonight,30,287.28,aired,KTMF-TV
SP-118991,WO-01388,2024-10-25,14:28:00,DT,The Talk,30,147.27,aired,KTMF-TV
SP-118992,WO-01388,2024-10-28,19:54:00,PA,Jeopardy!,30,319.36,aired,KTMF-TV
SP-118993,WO-01388,2024-10-29,21:47:00,PR,Chicago Fire,15,349.77,aired,KTMF-TV
SP-118994,WO-01388,2024-10-22,01:09:00,LF,Late Show,15,58.42,aired,KTMF-TV
SP-118995,WO-01388,2024-10-31,22:26:00,PR,Law & Order,30,659.03,aired,KTMF-TV
SP-118996,WO-01388,2024-10-22,17:53:00,EN,Evening News at 6,30,390.14,aired,KTMF-TV
SP-118997,WO-01388,2024-10-27,00:00:00,LF,The Tonight Show,30,98.59,aired,KTMF-TV
SP-118998,WO-01388,2024-11-07,18:00:00,EN,Evening News at 5,30,451.3,aired,KTMF-TV
SP-118999,WO-01388,2024-11-12,09:19:00,DT,NW Living,30,128.3,aired,KTMF-TV
SP-119000,WO-01388,2024-10-21,01:57:00,LF,The Tonight Show,30,89.82,aired,KTMF-TV
SP-119001,WO-01388,2024-11-06,18:00:00,EN,Evening News at 5,60,741.66,aired,KTMF-TV
SP-119002,WO-01388,2024-11-02,16:08:00,EF,Hot Bench,60,364.45,aired,KTMF-TV
SP-119003,WO-01388,2024-11-08,23:21:00,LN,News Tonight,30,265.11,aired,KTMF-TV
SP-119004,WO-01388,2024-10-30,00:23:00,LF,The Tonight Show,30,89.96,aired,KTMF-TV
SP-119005,WO-01389,2025-02-11,17:59:00,EN,Evening News at 5:30,30,310.69,aired,KTMF-TV
SP-119006,WO-01389,2025-01-23,08:11:00,EM,Sunrise Edition,15,91.15,aired,KTMF-TV
SP-119007,WO-01389,2025-02-08,18:35:00,PA,Jeopardy!,30,274.99,aired,KTMF-TV
SP-119008,WO-01389,2025-02-23,20:57:00,PR,FBI,30,492.04,scheduled,KTMF-TV
SP-119009,WO-01389,2025-02-25,18:20:00,EN,Evening News at 5:30,30,347.99,scheduled,KTMF-TV
SP-119010,WO-01389,2025-02-23,10:31:00,DT,NW Living,30,116.81,scheduled,KTMF-TV
SP-119011,WO-01389,2025-02-23,08:01:00,EM,Morning Report,30,159.14,scheduled,KTMF-TV
SP-119012,WO-01389,2025-02-12,13:11:00,DT,Local Hour,30,121.86,aired,KTMF-TV
SP-119013,WO-01389,2025-02-09,22:39:00,PR,NCIS,30,502.21,aired,KTMF-TV
SP-119014,WO-01389,2025-01-31,18:38:00,PA,Access Hollywood,30,268.13,aired,KTMF-TV
SP-119015,WO-01389,2025-01-25,18:42:00,PA,Jeopardy!,30,316.79,aired,KTMF-TV
SP-119016,WO-01389,2025-01-31,17:03:00,EN,Evening News at 6,30,286.68,aired,KTMF-TV
SP-119017,WO-01389,2025-03-20,22:52:00,PR,Chicago Fire,15,295.98,scheduled,KTMF-TV
SP-119018,WO-01389,2025-01-03,23:19:00,LN,News Tonight,30,236.63,aired,KTMF-TV
SP-119019,WO-01389,2025-01-31,19:48:00,PA,Wheel of Fortune,30,234.15,preempted,KTMF-TV
SP-119020,WO-01389,2025-03-20,00:43:00,LF,Jimmy Kimmel Live,30,68.88,scheduled,KTMF-TV
SP-119021,WO-01389,2025-02-26,13:46:00,DT,NW Living,15,62.51,scheduled,KTMF-TV
SP-119022,WO-01389,2025-02-25,21:22:00,PR,Chicago Fire,60,965.43,scheduled,KTMF-TV
SP-119023,WO-01389,2025-02-09,23:47:00,LF,Late Show,60,123.57,aired,KTMF-TV
SP-119024,WO-01389,2025-01-01,01:18:00,LF,The Tonight Show,30,75.14,aired,KTMF-TV
SP-119025,WO-01389,2025-03-30,06:30:00,EM,NW Morning News,60,263.99,scheduled,KTMF-TV
SP-119026,WO-01389,2025-03-29,19:59:00,PA,Wheel of Fortune,30,252.46,scheduled,KTMF-TV
SP-119027,WO-01389,2025-02-16,06:05:00,EM,Sunrise Edition,30,151.72,scheduled,KTMF-TV
SP-119028,WO-01389,2025-02-15,16:27:00,EF,People's Court,15,105.0,aired,KTMF-TV
SP-119029,WO-01389,2025-01-26,22:22:00,PR,NCIS,30,567.3,aired,KTMF-TV
SP-119030,WO-01389,2025-02-15,00:36:00,LF,Jimmy Kimmel Live,60,151.11,aired,KTMF-TV
SP-119031,WO-01389,2024-12-31,23:34:00,LN,News Tonight,15,165.89,aired,KTMF-TV
SP-119032,WO-01389,2025-01-30,17:58:00,EN,Evening News at 5,30,338.64,makegood,KTMF-TV
SP-119033,WO-01389,2025-03-12,16:33:00,EF,Hot Bench,30,178.28,scheduled,KTMF-TV
SP-119034,WO-01389,2025-03-03,19:45:00,PA,Wheel of Fortune,60,421.47,scheduled,KTMF-TV
SP-119035,WO-01389,2024-12-31,07:07:00,EM,NW Morning News,30,161.13,aired,KTMF-TV
SP-119036,WO-01389,2025-01-08,22:13:00,PR,The Voice,30,433.75,aired,KTMF-TV
SP-119037,WO-01389,2025-03-03,08:50:00,EM,NW Morning News,30,139.44,scheduled,KTMF-TV
SP-119038,WO-01389,2025-02-25,06:20:00,EM,Morning Report,30,159.81,scheduled,KTMF-TV
SP-119039,WO-01389,2025-01-19,13:27:00,DT,The Price Is Right,30,121.04,aired,KTMF-TV
SP-119040,WO-01389,2025-03-14,09:27:00,DT,NW Living,60,251.85,scheduled,KTMF-TV
SP-119041,WO-01389,2025-01-05,20:44:00,PR,Law & Order,30,514.89,aired,KTMF-TV
SP-119042,WO-01389,2025-01-10,21:17:00,PR,Law & Order,30,480.67,aired,KTMF-TV
SP-119043,WO-01389,2025-02-17,07:21:00,EM,Sunrise Edition,30,153.98,scheduled,KTMF-TV
SP-119044,WO-01389,2025-03-02,17:13:00,EN,Evening News at 5:30,30,292.35,scheduled,KTMF-TV
SP-119045,WO-01389,2025-03-11,20:43:00,PR,NCIS,30,536.74,scheduled,KTMF-TV
SP-119046,WO-01389,2025-02-20,14:21:00,DT,The Price Is Right,15,73.44,scheduled,KTMF-TV
SP-119047,WO-01389,2025-03-04,18:36:00,PA,Jeopardy!,30,252.21,scheduled,KTMF-TV
SP-119048,WO-01389,2025-03-11,17:34:00,EN,Evening News at 5,30,320.88,scheduled,KTMF-TV
SP-119049,WO-01389,2025-02-12,19:01:00,PA,Wheel of Fortune,30,269.64,aired,KTMF-TV
SP-119050,WO-01389,2025-03-30,00:37:00,LF,The Tonight Show,15,42.84,scheduled,KTMF-TV
SP-119051,WO-01389,2025-03-23,19:40:00,PA,Access Hollywood,30,243.78,scheduled,KTMF-TV
SP-119052,WO-01389,2024-12-31,01:48:00,LF,Nightline,30,92.57,aired,KTMF-TV
SP-119053,WO-01389,2025-01-04,06:12:00,EM,Sunrise Edition,30,148.7,aired,KTMF-TV
SP-119054,WO-01389,2025-02-01,23:13:00,LN,News Tonight,30,233.9,aired,KTMF-TV
SP-119055,WO-01389,2025-02-06,12:12:00,DT,The Young and the Restless,30,111.41,aired,KTMF-TV
SP-119056,WO-01389,2025-03-26,16:08:00,EF,Inside Edition,30,169.63,scheduled,KTMF-TV
SP-119057,WO-01389,2025-01-01,10:33:00,DT,Local Hour,30,139.07,preempted,KTMF-TV
SP-119058,WO-01389,2025-01-01,17:10:00,EN,Evening News at 5,15,185.28,aired,KTMF-TV
SP-119059,WO-01389,2025-02-20,19:05:00,PA,Access Hollywood,30,295.15,scheduled,KTMF-TV
SP-119060,WO-01390,2024-02-12,18:52:00,PA,Entertainment Tonight,15,151.24,aired,KTMF-TV
SP-119061,WO-01390,2024-01-29,20:56:00,PR,Chicago Fire,15,292.04,aired,KTMF-TV
SP-119062,WO-01390,2024-02-24,19:28:00,PA,Entertainment Tonight,60,452.34,aired,KTMF-TV
SP-119063,WO-01390,2024-01-12,16:03:00,EF,People's Court,30,173.91,aired,KTMF-TV
SP-119064,WO-01390,2024-03-05,16:21:00,EF,Inside Edition,15,100.4,preempted,KTMF-TV
SP-119065,WO-01390,2024-01-20,20:38:00,PR,60 Minutes,30,494.59,aired,KTMF-TV
SP-119066,WO-01390,2024-03-01,07:29:00,EM,Morning Report,30,136.44,aired,KTMF-TV
SP-119067,WO-01390,2024-01-22,11:20:00,DT,Let's Make a Deal,30,124.25,aired,KTMF-TV
SP-119068,WO-01390,2024-01-28,19:26:00,PA,Wheel of Fortune,30,285.2,aired,KTMF-TV
SP-119069,WO-01390,2024-03-08,21:52:00,PR,Sunday Night Football,30,430.91,aired,KTMF-TV
SP-119070,WO-01390,2024-02-06,22:26:00,PR,Chicago Fire,30,437.03,aired,KTMF-TV
SP-119071,WO-01390,2024-01-03,11:02:00,DT,Let's Make a Deal,30,116.45,aired,KTMF-TV
SP-119072,WO-01390,2024-02-05,23:58:00,LF,Late Show,15,45.49,aired,KTMF-TV
SP-119073,WO-01390,2024-02-01,01:21:00,LF,Nightline,15,42.2,aired,KTMF-TV
SP-119074,WO-01390,2024-01-24,22:17:00,PR,Chicago Fire,30,478.32,aired,KTMF-TV
SP-119075,WO-01390,2024-01-05,12:21:00,DT,Local Hour,30,118.94,aired,KTMF-TV
SP-119076,WO-01390,2024-01-10,22:05:00,PR,The Voice,15,275.34,aired,KTMF-TV
SP-119077,WO-01390,2024-01-23,19:56:00,PA,Entertainment Tonight,30,273.7,aired,KTMF-TV
SP-119078,WO-01390,2024-02-09,20:18:00,PR,NCIS,30,427.42,aired,KTMF-TV
SP-119079,WO-01390,2024-01-29,17:34:00,EN,Evening News at 5:30,30,316.07,aired,KTMF-TV
SP-119080,WO-01390,2024-01-04,19:31:00,PA,Access Hollywood,30,233.47,aired,KTMF-TV
SP-119081,WO-01390,2024-02-06,07:56:00,EM,NW Morning News,60,240.95,aired,KTMF-TV
SP-119082,WO-01390,2024-02-21,18:37:00,PA,Entertainment Tonight,30,247.05,aired,KTMF-TV
SP-119083,WO-01390,2024-03-02,07:47:00,EM,Sunrise Edition,30,143.5,aired,KTMF-TV
SP-119084,WO-01391,2024-02-23,00:31:00,LF,The Tonight Show,15,41.89,aired,KTMF-TV
SP-119085,WO-01391,2024-01-12,19:03:00,PA,Access Hollywood,30,276.82,aired,KTMF-TV
SP-119086,WO-01391,2024-01-01,19:49:00,PA,Access Hollywood,30,284.54,aired,KTMF-TV
SP-119087,WO-01391,2024-02-10,06:33:00,EM,NW Morning News,30,136.09,aired,KTMF-TV
SP-119088,WO-01391,2024-03-29,18:40:00,PA,Access Hollywood,30,257.51,aired,KTMF-TV
SP-119089,WO-01391,2024-02-24,18:57:00,PA,Wheel of Fortune,30,250.93,aired,KTMF-TV
SP-119090,WO-01391,2024-01-28,18:20:00,EN,Evening News at 6,30,310.88,aired,KTMF-TV
SP-119091,WO-01391,2024-01-04,19:47:00,PA,Wheel of Fortune,30,263.1,aired,KTMF-TV
SP-119092,WO-01391,2024-03-03,21:20:00,PR,Law & Order,30,467.02,aired,KTMF-TV
SP-119093,WO-01391,2024-01-03,20:49:00,PR,Chicago Fire,30,445.17,aired,KTMF-TV
SP-119094,WO-01391,2024-02-26,23:12:00,LN,Late News at 11,30,232.03,aired,KTMF-TV
SP-119095,WO-01391,2024-01-26,21:11:00,PR,Chicago Fire,15,267.5,aired,KTMF-TV
SP-119096,WO-01391,2024-02-05,08:00:00,EM,NW Morning News,15,87.61,aired,KTMF-TV
SP-119097,WO-01391,2024-03-11,19:53:00,PA,Access Hollywood,15,154.32,aired,KTMF-TV
SP-119098,WO-01391,2024-02-11,15:23:00,DT,The Price Is Right,30,132.86,aired,KTMF-TV
SP-119099,WO-01391,2024-01-26,17:38:00,EN,Evening News at 5:30,30,292.33,aired,KTMF-TV
SP-119100,WO-01391,2024-02-17,23:29:00,LN,News Tonight,30,269.92,aired,KTMF-TV
SP-119101,WO-01391,2024-01-18,07:07:00,EM,NW Morning News,30,126.14,aired,KTMF-TV
SP-119102,WO-01391,2024-02-16,20:31:00,PR,Chicago Fire,30,421.36,aired,KTMF-TV
SP-119103,WO-01391,2024-02-23,16:19:00,EF,People's Court,30,159.01,aired,KTMF-TV
SP-119104,WO-01391,2024-01-24,20:46:00,PR,FBI,30,543.38,aired,KTMF-TV
SP-119105,WO-01391,2024-03-01,09:10:00,DT,Let's Make a Deal,30,131.12,aired,KTMF-TV
SP-119106,WO-01392,2024-04-07,08:17:00,EM,AM Northwest,30,153.0,aired,KULR-TV
SP-119107,WO-01392,2024-05-19,20:57:00,PR,The Voice,15,358.5,aired,KULR-TV
SP-119108,WO-01392,2024-05-02,17:02:00,EN,Evening News at 6,30,385.4,aired,KULR-TV
SP-119109,WO-01392,2024-05-15,22:23:00,PR,Law & Order,60,1041.45,aired,KULR-TV
SP-119110,WO-01392,2024-04-20,19:38:00,PA,Entertainment Tonight,30,354.78,aired,KULR-TV
SP-119111,WO-01392,2024-04-07,13:20:00,DT,The Price Is Right,30,164.14,aired,KULR-TV
SP-119112,WO-01392,2024-04-11,23:25:00,LN,News Tonight,30,311.2,aired,KULR-TV
SP-119113,WO-01392,2024-04-23,23:25:00,LN,News Tonight,30,324.75,aired,KULR-TV
SP-119114,WO-01392,2024-05-18,20:29:00,PR,Law & Order,30,608.5,aired,KULR-TV
SP-119115,WO-01392,2024-05-19,17:27:00,EN,Evening News at 5:30,30,365.73,aired,KULR-TV
SP-119116,WO-01392,2024-04-11,12:17:00,DT,The Price Is Right,30,156.46,preempted,KULR-TV
SP-119117,WO-01392,2024-05-07,06:35:00,EM,NW Morning News,30,176.95,aired,KULR-TV
SP-119118,WO-01392,2024-05-30,20:03:00,PR,Chicago Fire,30,585.4,aired,KULR-TV
SP-119119,WO-01392,2024-04-22,13:15:00,DT,NW Living,30,163.48,aired,KULR-TV
SP-119120,WO-01392,2024-04-23,20:50:00,PR,60 Minutes,60,984.55,aired,KULR-TV
SP-119121,WO-01392,2024-04-21,23:30:00,LN,News Tonight,15,177.91,aired,KULR-TV
SP-119122,WO-01392,2024-04-07,17:42:00,EN,Evening News at 5:30,30,377.16,aired,KULR-TV
SP-119123,WO-01392,2024-04-27,20:15:00,PR,Chicago Fire,30,654.15,aired,KULR-TV
SP-119124,WO-01392,2024-04-30,15:01:00,DT,NW Living,30,150.13,aired,KULR-TV
SP-119125,WO-01392,2024-05-30,17:15:00,EN,Evening News at 6,60,715.87,aired,KULR-TV
SP-119126,WO-01392,2024-05-11,17:11:00,EN,Evening News at 5,30,391.95,aired,KULR-TV
SP-119127,WO-01392,2024-04-19,18:30:00,PA,Access Hollywood,15,211.38,aired,KULR-TV
SP-119128,WO-01392,2024-05-01,19:04:00,PA,Access Hollywood,30,338.24,aired,KULR-TV
SP-119129,WO-01392,2024-05-25,18:15:00,EN,Evening News at 5:30,15,226.05,aired,KULR-TV
SP-119130,WO-01392,2024-05-09,08:30:00,EM,Sunrise Edition,30,197.27,aired,KULR-TV
SP-119131,WO-01392,2024-04-08,19:26:00,PA,Entertainment Tonight,30,323.34,aired,KULR-TV
